OBJECTID;NUMERO;IMMEUBLE;DESIGNATION;DENOMINATION;COMPLEMENT;ALTITUDE;ANNEE;X;Y;TYP;geo_shape;geo_point_2d
16306;rn04028;29;Place du;MARCHE SAINT-HONORE;#;35.635;1982;599627.996;129658.791;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.331453123960517, 48.86738053811027]}";48.8673805381,2.33145312396
16319;rn63025;25;Rue;SPONTINI;A l'angle de la rue Charles Lamoureux;48.519;1994;595692.241;129827.276;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.277802349619135, 48.868880677296644]}";48.8688806773,2.27780234962
16321;rn43064;#;Passage;CHARLES DALLERY;A l'angle du n°130 avenue Ledru-Rollin;35.895;1982;603050.66;128202.347;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.378097221928523, 48.85427562127253]}";48.8542756213,2.37809722193
16329;rn09021;57;Rue de;TURBIGO;#;34.463;1983;601457.127;129463.753;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.356385639422269, 48.86562498122513]}";48.8656249812,2.35638563942
16333;rn79139;10;Rue;VICTOR LETALLE;#;59.123;1988;603586.129;129606.375;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.385406650053396, 48.86689879352417]}";48.8668987935,2.38540665005
16350;rn15033;#;Voie;GEORGES POMPIDOU;Sur la culée du pont de Sully en amont;29.916;1984;601815.919;127800.757;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.361268926740665, 48.85066912087149]}";48.8506691209,2.36126892674
16351;rn40045;#;Rue de la;GRANGE AUX BELLES;Face au n°19 sur l'hôpital Saint-Louis;40.509;1986;602153.685;130423.258;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.365885214428515, 48.874251515918054]}";48.8742515159,2.36588521443
16364;rn79085;233;Rue des;PYRENEES;#;85.002;1988;604593.861;129269.059;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.399139290590844, 48.86385868322475]}";48.8638586832,2.39913929059
16430;rn16077;16;Rue des;DEUX PONTS;Sur le bureau de poste Paris île Saint-Louis;36.622;1990;601494.792;127962.968;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.356893642889086, 48.85212871011598]}";48.8521287101,2.35689364289
21855;rn69183;12;Rue;ETIENNE JODELLE;#;61.735;1993;599236.866;131947.893;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.326117060494763, 48.887965504555716]}";48.8879655046,2.32611706049
21887;rn70453;7;Cité du;SACRE-COEUR;Face au n°4;122.553;1988;600426.0;131915.0;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.342333027391341, 48.8876700209333]}";48.8876700209,2.34233302739
21901;rn48114;95;Rue de;CHARENTON;#;33.517;1984;602969.898;127487.47;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.376991465384768, 48.84784731142146]}";48.8478473114,2.37699146538
21903;rn62204;6;Rue;ALFRED BRUNEAU;#;53.379;1994;595643.418;128352.701;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.277152766267887, 48.85561984631403]}";48.8556198463,2.27715276627
21913;rn75561;17;Rue;GOUBET;#;57.831;1995;603916.925;131670.136;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.38993548777294, 48.8854556517144]}";48.8854556517,2.38993548777
21939;rn74022;#;Rue du;CHEMIN DE FER;Sur la culée Nord angle Ouest du boulevard Périphérique;46.529;1984;604070.904;133235.022;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.392050741335801, 48.89952727579159]}";48.8995272758,2.39205074134
21944;rn24031;#;Quai;MALAQUAIS;Face au n°9;34.128;1981;599906.912;128621.65;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.335255402734439, 48.85805389349656]}";48.8580538935,2.33525540273
21948;rn58048;79;Avenue de;BRETEUIL;#;35.992;1984;598195.471;127260.863;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.311936994839018, 48.84581405226222]}";48.8458140523,2.31193699484
21966;rn30065;17;Rue;LAMENNAIS;Angle avenue de Friedland;48.709;1983;597489.612;130432.715;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.302299592028997, 48.87433524729314]}";48.8743352473,2.30229959203
21976;rn78100;23;Rue;HAXO;Face à la rue Darcy sur le service des eaux;105.469;1988;604999.085;130040.404;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.404672005184616, 48.87079203972946]}";48.8707920397,2.40467200518
21986;rn67007;28;Boulevard;PEREIRE;#;39.893;1995;597914.377;131956.926;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.308082476656437, 48.888043681383465]}";48.8880436814,2.30808247666
16466;rn69409;40;Rue;JOSEPH DE MAISTRE;#;67.894;1988;599672.35;131975.958;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.332055649074443, 48.88821826872844]}";48.8882182687,2.33205564907
16470;rn45122;79;Boulevard;SOULT;#;48.685;1984;605330.001;126789.048;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.4091406714659103, 48.841550657575056]}";48.8415506576,2.40914067147
16476;rn70510;2;Place;JEAN-BAPTISTE CLEMENT;Au bas des petits escaliers;112.869;2012;600179.842;131778.377;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.338976187742916, 48.886441527586875]}";48.8864415276,2.33897618774
16482;rn16081;1;Rue;LE REGRATTIER;Près du quai d'Orléans;35.163;1990;601299.212;127923.337;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.354228352265007, 48.851772764677364]}";48.8517727647,2.35422835227
16491;rn64111;74;Rue;LAURISTON;Sur le centre scientifique_ Près de la rue Cimarosa;64.779;1994;596514.274;129775.218;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.289008425420259, 48.86841776509366]}";48.8684177651,2.28900842542
16493;rn55037;18;Rue;BEZOUT;#;61.859;1982;599621.755;125388.203;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.331372397538664, 48.82897622164426]}";48.8289762216,2.33137239754
16495;rn67109;16;Rue de;LEVIS;#;49.634;1993;598460.968;131313.117;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.315538747849778, 48.882255674185494]}";48.8822556742,2.31553874785
16517;rn46206;#;Avenue de;GRAVELLE;Près de la route de la Terrasse_ Sur le cimetière;65.154;1996;607305.0;124362.0;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.436004728661418, 48.81970458869982]}";48.8197045887,2.43600472866
16523;rn16056;55;Quai de;BOURBON;Près du pont Saint-Louis;35.471;1990;601231.686;128070.68;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.353308616252427, 48.85309792260404]}";48.8530979226,2.35330861625
21993;rn04001;19;Rue des;CAPUCINES;A gauche de l'entrée du crédit Foncier de France_;35.165;1982;599428.31;129874.196;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.328730848237762, 48.86931747001738]}";48.86931747,2.32873084824
22002;rn75481;14;Rue de;ROMAINVILLE;#;119.206;1992;604633.766;130664.144;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.39969901323432, 48.876404028059255]}";48.8764040281,2.39969901323
16532;rn64081;30;Avenue d';IENA;#;48.948;1994;596941.088;129486.022;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.294828733295883, 48.865819381156726]}";48.8658193812,2.2948287333
16557;rn02044;14;Rue du;PONT NEUF;#;36.701;1995;600569.945;128849.449;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.34429192666594, 48.860102169786444]}";48.8601021698,2.34429192667
16594;rn32108;20;Rue de;MOSCOU;#;51.34;1983;599159.88;131134.622;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.325068971147243, 48.880651859852755]}";48.8806518599,2.32506897115
16595;rn70301;39;Rue du;MONT CENIS;#;99.659;1988;600410.702;132038.227;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.34212452782906, 48.88877818111922]}";48.8887781811,2.34212452783
16614;rn30009;2;Avenue;HOCHE;Angle rue de Courcelles sur le pan coupé;45.247;1983;597679.476;130851.927;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.304885588499995, 48.878105860301105]}";48.8781058603,2.3048855885
16632;rn48072;8;Rue de;PRAGUE;#;33.627;1984;602902.42;127647.319;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.376073150023176, 48.84928511550657]}";48.8492851155,2.37607315002
16646;rn74090;3;Rue;ADOLPHE MILLE;#;52.495;1995;603845.811;131967.008;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.388968558898699, 48.888125796721674]}";48.8881257967,2.3889685589
16674;rn72142;#;Boulevard;NEY;Sur le pont SNCF côté Villette;42.859;1988;601785.406;133101.336;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.360876005782928, 48.89833598705726]}";48.8983359871,2.36087600578
16685;rn43194;184;Rue de la;ROQUETTE;#;50.401;1985;603721.49;128763.245;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.387244103212497, 48.859315934005224]}";48.859315934,2.38724410321
16723;rn77183;17;Rue des;ENVIERGES;Angle allée du Père Julien Dhuit;91.165;1995;603682.579;130171.262;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.386726439642046, 48.87197810805226]}";48.8719781081,2.38672643964
16743;rn57032;2;Rue de;DANTZIG;Angle rue Dombasle;43.79;1984;597354.91;126107.55;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.3004917370576248, 48.835439569157415]}";48.8354395692,2.30049173706
16761;rn70338;125;Rue;CAULAINCOURT;#;83.226;1988;600403.116;132157.011;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.342021184015013, 48.88984638157096]}";48.8898463816,2.34202118402
16766;rn55087;25;Rue;BREZIN;#;64.095;1982;599266.788;125666.992;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.32653698687489, 48.831482980998274]}";48.831482981,2.32653698687
16782;rn70441;7;Rue;DANCOURT;Sur la place Charles Dullin;74.54;1988;600378.695;131427.613;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.341687529411746, 48.88328710202363]}";48.883287102,2.34168752941
16809;rn16107;#;Quai d';ORLEANS;Face à la rue Bude_ Sur le mur du quai bas;30.343;1990;601372.187;127871.517;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.355222604889182, 48.85130660116837]}";48.8513066012,2.35522260489
16819;rn62145;75;Rue de;PASSY;#;57.393;1994;595619.031;128612.105;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.2768176000023352, 48.857952427120665]}";48.8579524271,2.2768176
16832;rn94181;62;Chaussée de l';ETANG;94-SAINT-MANDE_ Sur le pilier de clôture;49.748;1996;606155.763;126652.572;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.420388844952506, 48.84031566778873]}";48.8403156678,2.42038884495
16911;rn57017;127;Rue;CASTAGNARY;Face à la rue Victor Galland;62.039;1984;597579.099;125491.961;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.303549454738421, 48.82990465733987]}";48.8299046573,2.30354945474
16941;rn70459;#;Parvis du;SACRE-COEUR;Sur le porche d'entrée de la basilique du Sacré-Cœur;126.636;1988;600482.958;131765.604;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.34310958413296, 48.88632649704086]}";48.886326497,2.34310958413
16950;rn63161;#;Place de la;PORTE MAILLOT;Sur l'extrémité de la trémie du passage souterrain pour piétons_ Près de la ventilation;40.024;1994;595924.091;130777.635;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.280953206930625, 48.87742860774525]}";48.8774286077,2.28095320693
16960;rn70099;#;Rue du;CHEVALIER DE LA BARRE;Prés du n°37Bis angle rue du Cardinal Guibert;126.358;1988;600432.581;131836.626;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.342422694471506, 48.88696521884698]}";48.8869652188,2.34242269447
16988;rn25054;201;Boulevard;SAINT-GERMAIN;A 5 mètres de la rue de Luynes;36.004;1981;599277.566;128341.522;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.326678811112528, 48.85553436031977]}";48.8555343603,2.32667881111
16990;rn70550;77;Boulevard;ORNANO;#;51.605;1988;600600.288;132981.367;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.344711233485798, 48.89725944749164]}";48.8972594475,2.34471123349
17006;rn16027;12;Rue des;DEUX PONTS;Angle rue Saint-Louis en l'Ile;36.091;1990;601470.558;127920.741;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.356563257562665, 48.851749032309]}";48.8517490323,2.35656325756
17013;rn31069;1;Boulevard;MALESHERBES;#;34.767;2017;599027.142;129920.475;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.323262130558127, 48.86973314495403]}";48.869733145,2.32326213056
17014;rn26065;#;Boulevard de;LA TOUR-MAUBOURG;A l'entrée de l'Hôtel des Invalides;36.942;1983;598051.283;128389.014;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.309966884083643, 48.85595878956431]}";48.8559587896,2.30996688408
17019;rn61180;#;Rue;MIRABEAU;Face au n°35;36.505;1994;595058.691;127297.676;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.269197054581211, 48.8461278315233]}";48.8461278315,2.26919705458
17047;rn69170;6;Rue;LEPIC;#;65.446;1988;599757.446;131528.829;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.333216400104932, 48.88419738711432]}";48.8841973871,2.3332164001
17050;rn31044;16;Rue;PASQUIER;#;33.478;1983;599035.993;130185.645;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.323382133177063, 48.87211776574305]}";48.8721177657,2.32338213318
17067;rn50058;33;Place;JEANNE D'ARC;Angle rue Lahire;50.267;1995;602254.925;125496.091;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.367238491811874, 48.82994239628295]}";48.8299423963,2.36723849181
17081;rn76171;#;Avenue;SIMON BOLIVAR;Face au n°68_Sur le C_E_S_ mixte Charles Peguy;74.383;1992;602904.525;130645.889;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.37612303093891, 48.876250484822464]}";48.8762504848,2.37612303094
17112;rn02031;#;Rue de l';ORATOIRE;Angle rue Saint-Honoré sur le temple;34.783;1982;600278.619;129035.135;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.340321504078819, 48.86177220012995]}";48.8617722001,2.34032150408
17128;rn67023;108;Rue;NOLLET;Près de la rue Brochant;42.471;1993;598658.603;132046.851;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.318231058730002, 48.888854423715344]}";48.8888544237,2.31823105873
17137;rn56034;19;Rue;BENARD;#;64.257;1982;599001.44;125651.467;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.322922629880436, 48.831342997079375]}";48.8313429971,2.32292262988
17144;rn32028;12;Rue du;DOCTEUR LANCEREAUX;Angle rue de Messine;45.106;1983;598125.214;130657.804;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.310963743640252, 48.87636167853324]}";48.8763616785,2.31096374364
17208;rn06019;11;Rue;VIVIENNE;Angle rue Colbert;35.481;1983;600217.232;129722.69;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.339485130154443, 48.867955235244395]}";48.8679552352,2.33948513015
17210;rn62182;55;Rue de;BOULAINVILLIERS;A l'angle de la rue Singer_ Sur le pan coupé;53.077;1994;595458.416;128513.711;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.274629750461731, 48.857066424520376]}";48.8570664245,2.27462975046
17220;rn19023;218;Rue;SAINT-JACQUES;#;57.375;1981;600426.898;127176.402;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.34234069859547, 48.84505699937243]}";48.8450569994,2.3423406986
17269;rn60030;114;Rue;SAINT-CHARLES;Angle rue de Javel;31.34;1984;596124.97;127141.684;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.283726999754991, 48.84473271301041]}";48.844732713,2.28372699975
17277;rn52013;40;Rue;CORVISART;#;37.675;1982;600793.916;125714.94;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.347338610809955, 48.83191407942146]}";48.8319140794,2.34733861081
17293;rn05023;#;Rue;MARSOLLIER;Face à la rue Monsigny;34.65;1983;599891.597;129741.382;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.33504628506086, 48.86812335908538]}";48.8681233591,2.33504628506
17296;rn42127;27;Avenue;PARMENTIER;Face à la rue du Général Renault;42.36;1985;603011.073;128968.076;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.37756335960735, 48.86116182271062]}";48.8611618227,2.37756335961
17301;rn63077;2;Avenue;BUGEAUD;#;57.194;1994;596191.362;129940.235;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.284605097077169, 48.8698997977617]}";48.8698997978,2.28460509708
17344;rn27059;12;Place du;PRESIDENT MITHOUARD;Sur l'église Saint-François-Xavier;37.292;1983;598266.981;127790.985;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.312909029514755, 48.85058151010652]}";48.8505815101,2.31290902951
17364;rn55069;98;Rue d';ALESIA;#;63.697;1982;599024.403;125412.211;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.323236011430724, 48.82919146606501]}";48.8291914661,2.32323601143
17394;rn17041;64;Rue;MONGE;#;47.877;1980;601150.525;127061.62;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.352199842750168, 48.84402386066294]}";48.8440238607,2.35219984275
17411;rn69214;17;Avenue de la;PORTE DE CLIGNANCOURT;#;48.645;1988;600492.827;133340.125;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.343245939258564, 48.90048576687555]}";48.9004857669,2.34324593926
17442;rn13013;10;Rue du;PLATRE;#;36.489;1983;601374.698;128745.923;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.355259705615497, 48.859169907440105]}";48.8591699074,2.35525970562
17450;rn66178;110;Avenue de;VILLIERS;#;36.067;1993;597225.1;131607.6;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.298685340295571, 48.88489955872903]}";48.8848995587,2.2986853403
17452;rn09006;3;Boulevard;SAINT-MARTIN;#;38.686;2011;601846.903;129716.446;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.361699683002403, 48.867896334490005]}";48.8678963345,2.361699683
17453;rn76113;40;Rue;PRADIER;#;93.725;1992;603401.0;130690.0;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.382892138280766, 48.876644612603194]}";48.8766446126,2.38289213828
17470;rn32084;44;Rue de;ROME;#;42.603;1983;598991.554;130844.1;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.322774626293598, 48.87803901698895]}";48.878039017,2.32277462629
17523;rn36043;17;Rue;PIERRE SEMARD;#;44.972;1985;600821.037;130889.691;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.347718055568001, 48.87844926837351]}";48.8784492684,2.34771805557
17635;rn66257;8;Rue;JULES BOURDAIS;#;33.568;1993;597246.549;132007.933;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.298975064942792, 48.888499751016724]}";48.888499751,2.29897506494
17637;rn47028;#;Place;LACHAMBEAUDIE;Face à la rue Proudhon_ Sur l'église Notre-Dame de Bercy;34.105;1995;603741.862;126212.562;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.38749847451897, 48.83637817529611]}";48.8363781753,2.38749847452
17657;rn19009;40;Rue;PIERRE NICOLE;#;54.51;1981;600159.089;126595.843;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.338691607774914, 48.839836310241736]}";48.8398363102,2.33869160777
17675;rn61181;9;Rue;NARCISSE DIAZ;#;33.708;1994;595216.003;127326.607;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.271340145177419, 48.84638924947782]}";48.8463892495,2.27134014518
17692;rn10018;#;Rue;CAFFARELLI;Angle rue de Bretagne sur la mairie du troisième arrondissement;35.578;1983;601841.595;129229.386;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.361625159918383, 48.863516343034476]}";48.863516343,2.36162515992
17695;rn64120;69;Avenue de la;GRANDE ARMEE;#;44.869;1994;596305.859;130646.268;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.28615941707213, 48.87624967870538]}";48.8762496787,2.28615941707
17699;rn20033;8;Rue de l';ECOLE POLYTECHNIQUE;#;50.761;1981;600838.798;127465.634;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.347953432752806, 48.847657562142494]}";48.8476575621,2.34795343275
17789;rn66016;12;Rue d';HELIOPOLIS;#;34.885;1993;596876.57;131621.365;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.2939326803029623, 48.88502166335998]}";48.8850216634,2.2939326803
17794;rn57097;9;Rue;PECLET;Face à la rue Léon Lhermitte;33.177;1984;597235.042;126944.709;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.298853074144268, 48.842967395705244]}";48.8429673957,2.29885307414
17861;rn63074;5;Rue de;SFAX;#;53.066;1994;596173.819;130048.939;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.284364919311523, 48.87087723606982]}";48.8708772361,2.28436491931
