,OBJECTID,NUMERO,IMMEUBLE,DESIGNATION,DENOMINATION,COMPLEMENT,ALTITUDE,ANNEE,X,Y,TYP,geo_shape,geo_point_2d,lat,long
4947,14998,rn70470,#,Place,SAINT-PIERRE,Sur l'entrée du square Willette face au n°9,75.34100000000001,2012,600515.932,131556.52800000002,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.343558981014089, 48.88444630194076]}","48.8844463019,2.34355898101",48.8844463019,2.34355898101
4948,15019,rn50184,3,Rue,JEAN DUNAND,#,56.141999999999996,1995,602016.7829999999,124713.41699999999,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.3639909623733812, 48.822904840904876]}","48.8229048409,2.36399096237",48.8229048409,2.36399096237
4949,15045,rn49059,1,Rue,ESQUIROL,#,50.872,1982,601812.989,125919.425,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.361220767249265, 48.83375079339624]}","48.8337507934,2.36122076725",48.8337507934,2.36122076725
4950,15054,rn02039,13,Rue du,ROULE,#,36.836,1995,600520.451,128905.133,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.3436174302522153, 48.86060296640306]}","48.8606029664,2.34361743025",48.8606029664,2.34361743025
4951,15068,rn79105,4,Rue de la,CHINE,A l'entrée de l'hôpital Tenon,87.027,1988,604713.824,129471.87,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.400776748024421, 48.86568160407571]}","48.8656816041,2.40077674802",48.8656816041,2.40077674802
4952,15082,rn65145,70,Avenue des,TERNES,#,36.422,1993,596596.155,131036.20599999999,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.290113896772662, 48.8797579781411]}","48.8797579781,2.29011389677",48.8797579781,2.29011389677
4953,15098,rn61082,27,Rue,PIERRE GUERIN,Face à la rue de la Source,39.533,1994,594764.402,127738.38900000001,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.265181542018631, 48.850088608781576]}","48.8500886088,2.26518154202",48.8500886088,2.26518154202
4954,15114,rn39081,19,Rue de,MARSEILLE,Angle quai de Valmy sur le groupe scolaire,35.891,2014,602038.136,130162.118,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.364308640097342, 48.87190354483886]}","48.8719035448,2.3643086401",48.8719035448,2.3643086401
4955,15136,rn43130,72,Rue,SEDAINE,#,36.605,1985,603031.8960000001,128648.33099999999,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.377844804989537, 48.85828633500633]}","48.858286335,2.37784480499",48.858286335,2.37784480499
4956,15141,rn43126,38,Rue,BREGUET,#,35.209,1985,602856.17,128629.93400000001,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.37544976425248, 48.85812173792199]}","48.8581217379,2.37544976425",48.8581217379,2.37544976425
4957,15157,rn14009,1Bis,Rue des,HOSPITALIERES SAINT-GERVAIS,Sur le laboratoire municipal,35.419000000000004,1983,601644.5989999999,128624.7,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.358937685543863, 48.858079114927946]}","48.8580791149,2.35893768554",48.8580791149,2.35893768554
4958,15161,rn74161,#,Quai de la,CHARENTE,Au bout du parapet_ Face au parc de la Villette,46.526,1987,603519.829,132768.418,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.384530076908021, 48.895334632872014]}","48.8953346329,2.38453007691",48.8953346329,2.38453007691
4959,15202,rn01036,34,Quai des,ORFEVRES,Sur le Palais de Justice,34.724000000000004,1990,600521.9,128297.64199999999,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.343636450983106, 48.855139951735765]}","48.8551399517,2.34363645098",48.8551399517,2.34363645098
4960,15211,rn34049,8,Rue de la,CHAUSSEE D'ANTIN,#,35.312,1985,599811.372,130141.454,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.333952487612665, 48.871721087639955]}","48.8717210876,2.33395248761",48.8717210876,2.33395248761
4961,15240,rn19016,254,Rue,SAINT-JACQUES,"A 1,90 mètres de l'angle de la rue de l'Abbé de l'Epée",55.781000000000006,1981,600357.97,126987.791,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.341401401469601, 48.843360913368535]}","48.8433609134,2.34140140147",48.8433609134,2.34140140147
4962,15259,rn73042,11,Rue de,MEAUX,#,55.607,1992,602531.54,130934.34300000001,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.371039677191482, 48.87884613184504]}","48.8788461318,2.37103967719",48.8788461318,2.37103967719
4963,15262,rn39079,49,Rue de,LANCRY,#,34.074,1986,601864.304,130108.68199999999,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.361938649852706, 48.871423561534925]}","48.8714235615,2.36193864985",48.8714235615,2.36193864985
4964,15327,rn02016,#,Rue,RAMBUTEAU,Sur l'église Saint-Eustache,34.768,1995,600619.321,129193.543,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.344965375968399, 48.863196471865216]}","48.8631964719,2.34496537597",48.8631964719,2.34496537597
4965,15363,rn70055,2,Rue du,MONT CENIS,Sur le mur,128.16299999999998,1988,600364.055,131802.411,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.341488209601758, 48.88665757623993]}","48.8866575762,2.3414882096",48.8866575762,2.3414882096
4966,15370,rn45213,49Bis,Avenue de la,BELLE GABRIELLE,Sur le mur de clôture,59.268,1996,609533.632,125798.065,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.466387961900914, 48.832588277909345]}","48.8325882779,2.4663879619",48.8325882779,2.4663879619
4967,15397,rn56150,150,Rue,RAYMOND LOSSERAND,#,59.842,1992,598236.515,125626.40400000001,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.312503464933955, 48.831115899954625]}","48.8311159,2.31250346493",48.8311159,2.31250346493
4968,15400,rn59012,#,Boulevard de,GRENELLE,Face à la rue Viala sur le pilier du métropolitain,32.601,1984,596757.087,127821.403,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.292334099743508, 48.85084893232235]}","48.8508489323,2.29233409974",48.8508489323,2.29233409974
4969,15409,rn68100,#,Rue de,PONT A MOUSSON,A l'angle de la rue André Bréchet_ Sur le pan coupé,44.696000000000005,1993,599086.2239999999,133151.34900000002,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.3240599665837802, 48.898787682057915]}","48.8987876821,2.32405996658",48.8987876821,2.32405996658
4970,15419,rn61158,44,Avenue,THEOPHILE GAUTIER,#,34.675,1994,595186.485,127651.72099999999,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.270934068394214, 48.849312686659]}","48.8493126867,2.27093406839",48.8493126867,2.27093406839
4971,15474,rn45253,#,Avenue,DAUMESNIL,"A 14,05 mètres du lampadaire XII-9938_ Sur une borne",46.598,1996,606702.464,126497.284,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.427834397167508, 48.83891349761046]}","48.8389134976,2.42783439717",48.8389134976,2.42783439717
4972,15482,rn46072,159,Rue de,CHARENTON,Face au n°172,35.146,1984,603495.874,127104.935,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.384155059895328, 48.84440450384535]}","48.8444045038,2.3841550599",48.8444045038,2.3841550599
4973,15499,rn78051,25,Rue du,CAPITAINE FERBER,#,92.815,1988,605158.655,129598.269,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.406841695176764, 48.86681471861206]}","48.8668147186,2.40684169518",48.8668147186,2.40684169518
4974,15560,rn60158,9,Rue,CAUCHY,#,30.793000000000003,1995,595557.245,126959.49,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.275993764295004, 48.84309042968634]}","48.8430904297,2.2759937643",48.8430904297,2.2759937643
4975,15566,rn65049,130,Boulevard de,COURCELLES,#,43.29,1993,597253.675,130890.356,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.299079906231092, 48.87844969060433]}","48.8784496906,2.29907990623",48.8784496906,2.29907990623
4976,15573,rn06003,#,Rue,FAVART,Face au n°12 sur la salle Favart,35.986,1983,600105.125,130045.254,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.337957017828053, 48.87085600234077]}","48.8708560023,2.33795701783",48.8708560023,2.33795701783
4977,15583,rn24020,2,Rue de,FURSTEMBERG,Angle rue Jacob,33.596,1981,599963.708,128253.675,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.336029518623171, 48.8547447927381]}","48.8547447927,2.33602951862",48.8547447927,2.33602951862
4978,15596,rn61322,#,Boulevard d',AUTEUIL,Face au n°59_ Sur le muret de clôture du centre sportif d'éducation physique,36.132,1996,593185.902,127443.43800000001,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.243677171693577, 48.84742067170448]}","48.8474206717,2.24367717169",48.8474206717,2.24367717169
4979,15602,rn70231,11,Passage du,MONT CENIS,#,51.306000000000004,1988,600682.679,132967.131,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.345834971858041, 48.897131339791095]}","48.8971313398,2.34583497186",48.8971313398,2.34583497186
4980,15641,rn57036,38,Rue,DOMBASLE,#,41.644,1984,597255.056,126137.213,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.299131280084453, 48.83570588165173]}","48.8357058817,2.29913128008",48.8357058817,2.29913128008
4981,15642,rn70392,6,Rue,BERVIC,#,62.455,1988,600905.72,131519.032,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.348873991065662, 48.88410865484709]}","48.8841086548,2.34887399107",48.8841086548,2.34887399107
4982,15657,rn18074,11,Rue des,FOSSES SAINT-MARCEL,#,36.708,1986,601445.101,126497.748,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.356211418414209, 48.83895247994949]}","48.8389524799,2.35621141841",48.8389524799,2.35621141841
4983,15660,rn71074,#,Avenue de la,PORTE DES POISSONNIERS,Sur la culée nord du boulevard Périphérique,41.318000000000005,1988,601147.544,133428.366,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.352176685029837, 48.90127841772108]}","48.9012784177,2.35217668503",48.9012784177,2.35217668503
4984,15676,rn32073,8,Rue de,BERNE,#,49.876999999999995,1983,599054.39,131123.992,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.323630661210618, 48.880556115044094]}","48.880556115,2.32363066121",48.880556115,2.32363066121
4985,15689,rn69207,13,Rue,CAMILLE FLAMMARION,#,50.218999999999994,1988,600224.872,133121.53699999998,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.339590863072478, 48.89852021722832]}","48.8985202172,2.33959086307",48.8985202172,2.33959086307
4986,15712,rn63195,#,Allée de,LONGCHAMP,"A 6,80 mètres du lampadaire XVI-9109_ Sur une borne",38.868,1996,594652.546,130217.198,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.263624476216567, 48.87237895710667]}","48.8723789571,2.26362447622",48.8723789571,2.26362447622
4987,15755,rn75165,17,Rue,ARTHUR ROZIER,Sur le mur en retour,102.728,1992,603967.765,130761.45,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.390619939075333, 48.87728374183041]}","48.8772837418,2.39061993908",48.8772837418,2.39061993908
4988,15773,rn31021,6,Avenue,GABRIEL,#,32.757,1983,598762.81,129679.42800000001,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.319659560075941, 48.86756499648599]}","48.8675649965,2.31965956008",48.8675649965,2.31965956008
4989,15777,rn01081,#,Quai du,LOUVRE,Sur le parapet du quai haut_ En amont du pont du Carrousel,35.117,1982,599797.855,128819.946,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.333768991221445, 48.859837093946396]}","48.8598370939,2.33376899122",48.8598370939,2.33376899122
4990,15790,rn02078,39,Boulevard de,SEBASTOPOL,Angle rue de la Cossonnerie,35.825,1995,600950.631,128968.061,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.3494806307467933, 48.861168343568956]}","48.8611683436,2.34948063075",48.8611683436,2.34948063075
4991,15795,rn78122,280,Rue de,BELLEVILLE,#,115.406,1988,604870.7,130617.08099999999,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.402928723971221, 48.875978976763164]}","48.8759789768,2.40292872397",48.8759789768,2.40292872397
4992,15798,rn43002,63,Boulevard de,MENILMONTANT,#,58.943999999999996,1984,603730.135,129113.91900000001,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.387365117999416, 48.86246940356202]}","48.8624694036,2.387365118",48.8624694036,2.387365118
4993,15823,rn34061,8,Place de l',OPERA,#,36.071,1985,599705.9920000001,130077.384,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.33251596092623, 48.8711448819735]}","48.871144882,2.33251596093",48.871144882,2.33251596093
4994,15847,rn40009,10,Rue,EUGENE VARLIN,#,45.475,2014,602082.825,130862.93800000001,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.36492139609977, 48.87820569299744]}","48.878205693,2.3649213961",48.878205693,2.3649213961
4995,15850,rn75190,5,Rue de la,SOLIDARITE,Sur la P_M_I,67.057,1992,603926.625,131425.482,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.390065410878992, 48.88325547795372]}","48.883255478,2.39006541088",48.883255478,2.39006541088
4996,15860,rn18014,13,Rue,POLIVEAU,#,35.622,1981,601740.51,126643.329,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.360236499977248, 48.840260885304936]}","48.8402608853,2.36023649998",48.8402608853,2.36023649998
4997,15867,rn19065,17,Rue,PIERRE NICOLE,#,53.04600000000001,1981,600254.4029999999,126757.795,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.339990218601687, 48.84129267008646]}","48.8412926701,2.3399902186",48.8412926701,2.3399902186
4998,15875,rn69197,203,Rue,CHAMPIONNET,#,52.873000000000005,1988,599621.877,132597.274,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.331366721009187, 48.8938055808809]}","48.8938055809,2.33136672101",48.8938055809,2.33136672101
4999,15911,rn62043,12,Boulevard,EMILE AUGIER,#,57.136,1994,595398.055,128755.84599999999,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.273804364659744, 48.85924343364287]}","48.8592434336,2.27380436466",48.8592434336,2.27380436466
5000,15951,rn77167,#,Passage,PIAT,au milieu de l'escalier,77.65100000000001,1995,603684.698,130015.93400000001,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.38675393085012, 48.870581269657954]}","48.8705812697,2.38675393085",48.8705812697,2.38675393085
5001,15968,rn46130,71,Boulevard de,PICPUS,#,51.599,1984,604607.351,127380.93699999999,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.399301901474063, 48.84687918754876]}","48.8468791875,2.39930190147",48.8468791875,2.39930190147
5002,16003,rn93378,76,Rue,CHARLES NODIER,93-PANTIN,60.028999999999996,1992,604770.0,132244.0,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.40157482309559, 48.89061023353115]}","48.8906102335,2.4015748231",48.8906102335,2.4015748231
5003,16026,rn55001,47,Boulevard,ROMAIN ROLLAND,Sur la gendarmerie,72.75,1982,599019.943,124416.13699999999,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.32317774939245, 48.8202340240431]}","48.820234024,2.32317774939",48.820234024,2.32317774939
5004,16061,rn69217,15,Rue,LIEUTENANT-COLONEL DAX,Porte 1,48.956,1988,600243.066,133331.021,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.3398391325580272, 48.900404048787564]}","48.9004040488,2.33983913256",48.9004040488,2.33983913256
5005,16136,rn49017,30,Rue,LE BRUN,#,46.067,1982,601306.423,126142.55699999999,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.354321042520153, 48.83575865053991]}","48.8357586505,2.35432104252",48.8357586505,2.35432104252
5006,16148,rn69440,10,Passage de,CLICHY,Voie privée ouverte,62.693999999999996,1988,599369.683,131548.716,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.327928915660583, 48.88437595391434]}","48.8843759539,2.32792891566",48.8843759539,2.32792891566
5007,16168,rn62213,8,Avenue du,PRESIDENT KENNEDY,#,30.877,1994,596381.659,128564.531,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.287211584443104, 48.85752958978676]}","48.8575295898,2.28721158444",48.8575295898,2.28721158444
5008,16192,rn46094,#,Boulevard de,PICPUS,Face à la rue Dagorno_ Sur le mur-bahut RATP,48.503,1984,604750.605,126884.961,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.401248056547642, 48.8424179160283]}","48.842417916,2.40124805655",48.842417916,2.40124805655
5009,16201,rn70001,18,Rue du,RUISSEAU,#,62.813,1988,600259.812,132436.13,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.340067055396244, 48.89235650810465]}","48.8923565081,2.3400670554",48.8923565081,2.3400670554
5010,16246,rn46051,54,Avenue du,GENERAL MICHEL BIZOT,#,38.583,1984,604763.17,126056.746,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.401409606880697, 48.83496989756311]}","48.8349698976,2.40140960688",48.8349698976,2.40140960688
5011,16247,rn60095,190,Rue de,LOURMEL,#,31.283,1984,595971.656,126373.06599999999,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.281645786074851, 48.8378197357023]}","48.8378197357,2.28164578607",48.8378197357,2.28164578607
5012,16253,rn47048,41,Rue de,BERCY,Près de la rue de Pommard,33.998000000000005,1995,603444.564,126288.55699999999,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.383449116761362, 48.837063317484564]}","48.8370633175,2.38344911676",48.8370633175,2.38344911676
5013,16259,rn01059,#,Quai des,ORFEVRES,Face au n°42 sur le mur de la rampe d'accès au quai bas_ Au pied de la rampe,30.005,1990,600426.126,128374.248,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.342331334218415, 48.85582892443218]}","48.8558289244,2.34233133422",48.8558289244,2.34233133422
5014,16261,rn48004,#,Boulevard de la,BASTILLE,Face à la rue Lacuée_ Sur le mur du bassin de l'Arsenal,37.293,1984,602333.423,127739.339,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.368320396147702, 48.85011505488496]}","48.8501150549,2.36832039615",48.8501150549,2.36832039615
5015,16263,rn47111,#,Rue du,GENERAL DE LANGLE DE CARY,Culée Est de la voie CD/12,33.269,2014,604069.198,125323.04699999999,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.391948838371125, 48.828376918816424]}","48.8283769188,2.39194883837",48.8283769188,2.39194883837
5016,16293,rn33051,4,Rue de,LONDRES,#,36.205,1985,599545.559,130708.913,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.330328144944023, 48.876823968382304]}","48.8768239684,2.33032814494",48.8768239684,2.33032814494
5017,16295,rn69391,14,Rue,COYSEVOX,#,53.703,1988,599491.9920000001,132317.846,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.329595669812822, 48.891292661583684]}","48.8912926616,2.32959566981",48.8912926616,2.32959566981
5018,16332,rn12007,201,Rue,SAINT-MARTIN,#,34.419000000000004,1983,601176.85,129224.364,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.352564597189112, 48.8634728190075]}","48.863472819,2.35256459719",48.863472819,2.35256459719
5019,16389,rn74079,#,Rue,FORCEVAL,Angle Ouest du boulevard Périphérique côté pairs,46.528,1984,603955.361,133289.604,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.3904752657611112, 48.900018873901466]}","48.9000188739,2.39047526576",48.9000188739,2.39047526576
5020,16450,rn75093,4,Rue de,CRIMEE,Angle place des Fêtes,105.23200000000001,1992,604091.506,130768.305,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.392307077463142, 48.87734457464019]}","48.8773445746,2.39230707746",48.8773445746,2.39230707746
5021,21864,rn68105,#,Rue,PIERRE REBIERE,Sur le lycée Honoré de Balzac,35.097,1993,598602.878,132959.095,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.317467910994511, 48.89705788408714]}","48.8970578841,2.31746791099",48.8970578841,2.31746791099
5022,21867,rn75224,13,Rue,MIGUEL HIDALGO,Angle villa Paul Verlaine,82.57799999999999,2014,603906.924,131195.78699999998,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.389794585115535, 48.881190014985265]}","48.881190015,2.38979458512",48.881190015,2.38979458512
5023,21880,rn49074,#,Quai d',AUSTERLITZ,Face au n°7,34.339,1981,602690.988,126421.90699999999,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.373184121236982, 48.83826626366793]}","48.8382662637,2.37318412124",48.8382662637,2.37318412124
